PassengerId,Name,Sex,Age,SibSp,Parch
8592,"Hebert, Mr. Glenn",male,70.9,1,0
8593,"Hale, Countess. Stephanie",female,47,0,0
8594,"Moore, Col. Donald",male,25.1,0,0
8595,"Moore, Dr. Alyssa",female,26,0,0
8596,"Henderson, Countess. Kathleen",female,37.8,1,1
8597,"Porter, Sir. Tyler",male,28.8,0,0
8598,"Sullivan, Countess. Janet",female,33.4,0,0
8599,"Peterson, Rev. Joshua",male,27,0,0
8600,"Taylor, Sir. Luis",male,34.4,2,1
8601,"Ellis, Col. Ross",male,45.2,1,0
8602,"Parker, Col. Daniel",male,40.4,0,1
8603,"Anderson, Dr. Tyler",male,30.3,1,0
8604,"Moss, Lady. Jennifer",female,50.4,0,1
8605,"Warren, Major. Bryan",male,65,0,0
8606,"Ramos, Dr. Antonio",male,8.1,0,1
8607,"Ramirez, Col. Nathan",male,37.9,2,0
8608,"Lozano, Col. Eric",male,18.9,1,0
8609,"Khan, Rev. Roy",male,20.8,0,1
8610,"Newton, Mrs. Angel",female,37.4,1,0
8611,"Ross, Rev. Erik",male,25.9,0,0
8612,"Lopez, Sir. Andre",male,41.9,0,0
8613,"Petty, Sir. Kenneth",male,55.4,0,1
8614,"Ferguson, Countess. Stephanie",female,28.3,1,0
8615,"Smith, Lady. Megan",female,0.3,0,0
8616,"Lamb, Sir. Billy",male,39.4,0,0
8617,"Bush, Dr. Richard",male,30.4,0,1
8618,"Mcbride, Sir. Bradley",male,35.1,0,0
8619,"Williams, Miss. Debra",female,13.7,0,1
8620,"Myers, Mrs. Joan",female,5.8,1,0
8621,"Graham, Col. Matthew",male,25.6,0,0
8622,"Gray, Dr. Natasha",female,32.7,1,0
8623,"Smith, Col. William",male,7.2,0,0
8624,"Chen, Rev. Frank",male,51.2,0,0
8625,"Harris, Col. Zachary",male,35.8,0,0
8626,"Hardin, Countess. Tammy",female,24.5,0,0
8627,"Craig, Sir. Jason",male,0.5,0,0
8628,"Welch, Dr. John",male,21.6,1,0
8629,"Willis, Mr. Steven",male,49.7,1,0
8630,"Ruiz, Mr. Michael",male,34.3,0,1
8631,"Santos, Lady. Sarah",female,30.7,1,1
8632,"Young, Mrs. Diane",female,13.9,0,0
8633,"Reynolds, Dr. Charles",male,48.2,1,0
8634,"Moore, Countess. Margaret",female,17.5,1,0
8635,"Hanson, Sir. James",male,28.7,2,0
8636,"Floyd, Rev. Corey",male,44,0,0
8637,"Rodriguez, Major. Christian",male,40.2,1,1
8638,"Burns, Mr. Joshua",male,52.9,2,0
8639,"Martinez, Sir. Donald",male,33.6,0,0
8640,"Williamson, Lady. Denise",female,46.5,0,1
8641,"Mccann, Major. Brian",male,37.6,0,0
8642,"Lopez, Sir. James",male,46.4,2,0
8643,"Gould, Major. Donald",male,54.1,1,0
8644,"Hill, Col. Billy",male,30.8,0,0
8645,"Carr, Lady. Jessica",female,25.2,1,0
8646,"Valenzuela, Miss. Tina",female,19.1,1,0
8647,"Silva, Sir. David",male,56.6,0,0
8648,"Cox, Dr. John",male,21.3,0,0
8649,"Wong, Countess. Lisa",female,45.6,0,0
8650,"Jones, Dr. Danielle",female,19.5,2,0
8651,"Martinez, Sir. Timothy",male,29,1,0
8652,"Morrow, Lady. Heather",female,47,0,0
8653,"Wilcox, Major. George",male,63.6,1,0
8654,"Johnson, Mr. Ross",male,19.3,0,0
8655,"Gill, Col. Juan",male,51.6,0,1
8656,"Osborne, Rev. Darryl",male,60.9,1,0
8657,"Harris, Dr. Thomas",male,29.7,0,0
8658,"Nunez, Lady. Jennifer",female,40.3,0,0
8659,"Chapman, Col. Jamie",male,24.8,0,0
8660,"Jackson, Mrs. Rebecca",female,24.6,0,0
8661,"Clark, Col. Thomas",male,32.1,1,0
8662,"Clark, Sir. Anthony",male,39.8,0,0
8663,"Craig, Lady. Sharon",female,44.8,0,0
8664,"Blake, Major. Joshua",male,29.7,0,0
8665,"Ross, Dr. William",male,45.2,0,0
8666,"Peterson, Sir. Kyle",male,39.2,0,0
8667,"Oneill, Col. Christopher",male,28.3,1,1
8668,"Love, Rev. Charles",male,38,2,0
8669,"Gallegos, Major. Dean",male,31.4,1,0
8670,"Murillo, Col. Charles",male,39.1,0,0
8671,"Lee, Major. Kevin",male,0.4,0,0
8672,"Nguyen, Rev. Ryan",male,30.8,2,1
8673,"Flores, Mrs. Patricia",female,15.7,0,0
8674,"Fox, Lady. Crystal",female,15.6,1,0
8675,"Taylor, Col. Noah",male,47.7,1,0
8676,"Webster, Rev. Michael",male,33.2,1,0
8677,"Brown, Mrs. Michelle",female,18.6,0,0
8678,"Yang, Major. Mark",male,67.8,0,0
8679,"Anderson, Sir. Kenneth",male,72.9,0,0
8680,"Olson, Major. Gregory",male,6.1,0,0
8681,"Hunter, Rev. John",male,37.2,1,2
8682,"Lambert, Col. Wesley",male,23.9,0,0
8683,"Peterson, Rev. James",male,29.7,0,0
8684,"Roberts, Mr. Austin",male,48.9,0,0
8685,"Macias, Rev. Jon",male,40.7,0,1
8686,"Moore, Lady. Pamela",female,12.4,0,0
8687,"Gilmore, Dr. Gabriel",male,52.4,0,0
8688,"Williams, Dr. Kimberly",female,0.5,0,0
8689,"Tran, Dr. William",male,11.4,0,1
8690,"Jones, Mr. Tyler",male,30.2,0,0
8691,"Mitchell, Major. Evan",male,18.5,0,1
8692,"Morgan, Sir. Brett",male,58.8,0,0
8693,"Robertson, Dr. Timothy",male,29.8,0,0
8694,"Wilkinson, Major. Aaron",male,15.6,1,0
8695,"Caldwell, Sir. Jason",male,53.5,1,0
8696,"Mahoney, Dr. Chloe",female,35.5,2,0
8697,"Strong, Col. Douglas",male,23.7,0,0
8698,"Hale, Col. Eric",male,26.4,0,1
8699,"Juarez, Lady. Andrea",female,17.4,2,1
8700,"Gonzales, Rev. Michael",male,26.7,0,0
8701,"Berry, Dr. Steven",male,55.5,0,0
8702,"Ramos, Mr. Chad",male,15,0,0
8703,"Beck, Countess. Ashley",female,47.8,0,0
8704,"Perez, Mrs. Michelle",female,0.5,0,1
8705,"Baker, Mrs. Diana",female,41.5,0,1
8706,"Young, Rev. James",male,29.3,0,0
8707,"Butler, Dr. David",male,56.9,0,0
8708,"Myers, Lady. Sabrina",female,37.9,0,0
8709,"Collins, Major. Jesus",male,7.9,0,0
8710,"Davis, Miss. Colleen",female,27.7,0,0
8711,"Griffin, Mr. James",male,28.8,2,1
8712,"Bruce, Rev. Kyle",male,51.8,0,1
8713,"Brown, Major. Oscar",male,50,0,0
8714,"Carney, Lady. Stacy",female,26.6,1,0
8715,"Brady, Major. Zachary",male,24,0,0
8716,"Allen, Dr. Shawn",male,65.5,2,0
8717,"Black, Dr. James",male,7.7,0,0
8718,"Griffin, Miss. Susan",female,36.6,1,0
8719,"Patton, Countess. Jamie",female,18.3,1,0
8720,"Montgomery, Rev. Christopher",male,0.3,0,1
8721,"Clark, Rev. Brandon",male,46.8,1,0
8722,"Butler, Major. George",male,46.6,0,0
8723,"Gonzalez, Countess. Krista",female,33.4,0,1
8724,"Bautista, Miss. Rebecca",female,12.5,0,1
8725,"Alexander, Major. Willie",male,20.7,0,0
8726,"Larson, Major. Mark",male,69.4,0,1
8727,"Allen, Col. Chris",male,50.9,0,0
8728,"Bishop, Major. Bryan",male,23.3,1,0
8729,"Brown, Lady. Heather",female,19.4,0,0
8730,"Powell, Dr. Anthony",male,53.7,0,0
8731,"Evans, Col. Eric",male,42.9,0,0
8732,"Black, Col. Joseph",male,27.1,0,0
8733,"Smith, Dr. Deanna",female,36.7,0,0
8734,"Thomas, Miss. Cassandra",female,29.4,1,2
8735,"Lynch, Dr. Doris",female,42.6,1,2
8736,"Williams, Rev. Ryan",male,21.3,0,0
8737,"Baker, Dr. Kristi",female,4.6,0,0
8738,"Smith, Mr. Michael",male,16,0,1
8739,"Allison, Sir. Jeffrey",male,30.4,2,0
8740,"Howard, Countess. Jamie",female,14.5,2,0
8741,"Mccarthy, Col. Christopher",male,38.5,1,0
8742,"Torres, Col. Johnny",male,33.6,2,0
8743,"Phillips, Major. Randall",male,36,0,0
8744,"Vasquez, Miss. Amanda",female,46.2,1,0
8745,"King, Sir. Roy",male,66.6,2,1
8746,"Jackson, Col. Jared",male,21.2,2,0
8747,"Hogan, Mr. Ronald",male,30.5,0,1
8748,"Roberson, Lady. Anita",female,36.9,2,1
8749,"Lowe, Rev. Anthony",male,28.3,2,1
8750,"Page, Countess. Crystal",female,8.7,1,1
8751,"Hudson, Lady. Heather",female,43.6,0,0
8752,"Tate, Mr. Chris",male,58,1,0
8753,"Potter, Mrs. Lisa",female,17,1,0
8754,"Bailey, Dr. Julie",female,37.7,0,0
8755,"Jackson, Major. Seth",male,5.9,1,1
8756,"Ross, Major. Michael",male,40.5,1,0
8757,"Nguyen, Miss. Angela",female,34.9,1,1
8758,"Hayes, Rev. Brian",male,47.5,1,0
8759,"Campbell, Sir. Kevin",male,5.7,0,0
8760,"Thomas, Mr. Michael",male,24.4,0,0
8761,"Patterson, Col. Kevin",male,32.9,0,0
8762,"Alvarado, Mr. Walter",male,38.5,0,0
8763,"Pacheco, Col. Dwayne",male,60.7,0,0
8764,"Murphy, Major. Kevin",male,31.2,0,0
8765,"Mccoy, Dr. Richard",male,39.7,0,0
8766,"Harris, Major. Keith",male,16.3,0,0
8767,"Martin, Sir. James",male,28.8,0,0
8768,"Arias, Sir. Joshua",male,33.1,0,0
8769,"Aguilar, Major. Ryan",male,43.9,0,0
8770,"Arnold, Countess. Valerie",female,45.2,0,0
8771,"Wright, Dr. Angela",female,27.1,0,1
8772,"Schultz, Dr. Sharon",female,8,1,0
8773,"Knox, Countess. Cheryl",female,51.3,0,0
8774,"Martin, Col. Peter",male,57.3,0,0
8775,"Berger, Col. Joseph",male,42.7,0,1
8776,"Smith, Mr. Christopher",male,16.9,0,1
8777,"Guzman, Col. Caleb",male,34.9,0,0
8778,"Thompson, Mr. Timothy",male,38.3,0,0
8779,"Ferguson, Sir. Clayton",male,27.1,0,0
8780,"Bailey, Sir. Tyrone",male,43.8,0,1
8781,"Tanner, Col. Kevin",male,39.7,1,0
8782,"Allen, Dr. Kaitlyn",female,6.2,0,0
8783,"Burke, Dr. Christopher",male,49.3,1,0
8784,"James, Dr. Christina",female,19.4,0,0
8785,"Burgess, Major. James",male,37.3,0,0
8786,"Turner, Countess. Sarah",female,31.5,1,0
8787,"Howard, Mr. Justin",male,46.9,0,1
8788,"Alvarado, Sir. William",male,33.9,0,0
8789,"Lee, Col. Justin",male,26.2,1,0
8790,"Mitchell, Major. Paul",male,59.2,0,0
8791,"Powers, Mrs. Kristen",female,41.8,1,1
8792,"Scott, Rev. Carlos",male,27.5,0,0
8793,"Hancock, Mr. Bryan",male,10.9,0,0
8794,"Smith, Dr. Tamara",female,55.6,0,0
8795,"Young, Col. Cameron",male,51.2,0,0
8796,"Shelton, Mr. Marcus",male,50.1,1,0
8797,"Lee, Rev. Tony",male,25.9,1,1
8798,"Watkins, Col. Ivan",male,45.2,1,1
8799,"Leach, Lady. Sydney",female,22.9,1,0
8800,"Castillo, Miss. Jennifer",female,49.7,1,0
8801,"Decker, Rev. Kyle",male,26.7,0,0
8802,"Aguilar, Major. Benjamin",male,26.2,0,0
8803,"Mendoza, Miss. Laura",female,17.5,0,1
8804,"Blankenship, Countess. Sarah",female,48.1,0,0
8805,"West, Rev. Blake",male,12.7,0,0
8806,"Gould, Rev. Patrick",male,44.2,0,0
8807,"Rangel, Major. Christopher",male,23.8,1,1
8808,"Baker, Mrs. Ann",female,34.9,0,0
8809,"Petersen, Mr. Dan",male,21.4,0,0
8810,"Jordan, Major. Carl",male,54.2,0,1
8811,"Franklin, Rev. Jeremy",male,41.7,0,0
8812,"Henderson, Dr. Michaela",female,29,2,0
8813,"Johnston, Rev. Patrick",male,35,0,1
8814,"Briggs, Dr. Tony",male,32.9,1,1
8815,"Ellis, Rev. Bernard",male,26.6,0,0
8816,"Henderson, Lady. Jacqueline",female,45.3,0,0
8817,"Delgado, Major. Andrew",male,4.3,0,0
8818,"Harrison, Mr. Michael",male,38.3,0,0
8819,"Adams, Lady. Michelle",female,25.4,0,0
8820,"Edwards, Dr. Shelby",female,6.2,1,0
8821,"Logan, Sir. James",male,10.4,0,0
8822,"Fitzgerald, Col. Dylan",male,21.7,1,0
8823,"Hernandez, Sir. David",male,15.2,0,0
8824,"King, Dr. Calvin",male,29.6,0,0
8825,"Bentley, Dr. Christopher",male,18.5,0,0
8826,"Wright, Col. Michael",male,22.9,0,0
8827,"Henderson, Col. Gerald",male,52.5,0,0
8828,"Ross, Rev. Angel",male,32.6,0,0
8829,"Bryant, Countess. Amy",female,32.6,0,0
8830,"Foster, Lady. Karina",female,28.3,0,0
8831,"Dominguez, Mr. William",male,40.7,1,0
8832,"Valdez, Dr. Kyle",male,29.5,0,0
8833,"Sellers, Mr. Ryan",male,34.4,0,0
8834,"Kelly, Mrs. Stephanie",female,47.7,0,0
8835,"Marshall, Sir. Robert",male,33.3,0,1
8836,"Morrow, Mr. Nathan",male,43.5,2,0
8837,"Morrison, Mrs. Stephanie",female,34.4,0,1
8838,"Rivera, Mrs. Angela",female,56.7,0,0
8839,"Hernandez, Major. Vernon",male,36.9,0,0
8840,"Morales, Major. Christopher",male,62.5,1,0
8841,"Harris, Dr. Marcus",male,56.3,1,0
8842,"Tapia, Col. Paul",male,47.1,3,1
8843,"Gonzalez, Col. Thomas",male,44.2,1,0
8844,"Haney, Dr. David",male,48.3,1,0
8845,"Blevins, Rev. James",male,24.1,0,0
8846,"Craig, Miss. Mary",female,37.4,0,1
8847,"Hendricks, Mrs. Crystal",female,23.2,0,0
8848,"Garcia, Major. Christopher",male,20.6,0,0
8849,"Johnson, Dr. Christine",female,16.4,0,0
8850,"Jones, Sir. Timothy",male,48.5,0,1
8851,"Gray, Dr. Courtney",female,37.5,0,0
8852,"Farmer, Col. Michael",male,32.5,1,0
8853,"Jones, Col. Caleb",male,62.2,0,1
8854,"Cohen, Dr. Gabriela",female,34.1,1,1
8855,"Scott, Miss. Sarah",female,28.2,0,0
8856,"Patterson, Rev. Kyle",male,25.1,0,0
8857,"Thomas, Mrs. Katherine",female,32.8,1,1
8858,"Doyle, Dr. Richard",male,48.9,1,0
8859,"Howell, Col. Aaron",male,40.5,1,0
8860,"Floyd, Rev. Paul",male,27.3,0,0
8861,"Ellis, Mr. Joseph",male,40.8,1,1
8862,"Hall, Col. Bryan",male,12.7,0,1
8863,"Bass, Rev. Jose",male,28,0,1
8864,"Shields, Rev. Andrew",male,46.9,0,1
8865,"Wiley, Mrs. Meghan",female,45.8,0,0
8866,"Flores, Mr. Anthony",male,61.6,0,0
8867,"Lewis, Dr. Rhonda",female,31.5,0,1
8868,"Trujillo, Dr. Juan",male,42.3,1,0
8869,"Bailey, Mrs. Kelsey",female,49.4,0,0
8870,"Baker, Lady. Sheri",female,38.9,2,0
8871,"Holland, Lady. Janice",female,11.8,0,0
8872,"Espinoza, Mr. Jeremy",male,47.9,0,0
8873,"Smith, Mrs. Lisa",female,21.7,0,0
8874,"Hogan, Dr. Steven",male,38.3,1,1
8875,"Kemp, Miss. Elizabeth",female,23.8,0,1
8876,"Williams, Mr. Leonard",male,4.4,0,0
8877,"Manning, Mr. Andrew",male,38.9,1,0
8878,"Whitaker, Dr. William",male,39,0,0
8879,"Garcia, Major. Manuel",male,25.7,0,0
8880,"Morrison, Lady. Amber",female,18.5,0,1
8881,"Joseph, Col. Lee",male,29,0,1
8882,"Delacruz, Major. Patrick",male,55.6,1,0
8883,"Mullins, Mrs. Sherri",female,21.4,0,1
8884,"Roach, Dr. Samuel",male,57.3,0,0
8885,"Woods, Lady. Kathryn",female,28,0,0
8886,"Stevens, Sir. James",male,23.2,1,0
8887,"Riggs, Mr. Jimmy",male,36.9,0,0
8888,"Graves, Dr. Tony",male,45,0,0
8889,"Brooks, Col. Thomas",male,48.9,0,0
8890,"Turner, Mr. George",male,29.8,0,0
8891,"Wood, Miss. Alexandria",female,0.2,1,0
8892,"Ortiz, Mrs. Mallory",female,42.9,0,0
8893,"Morrow, Sir. Tyler",male,39.9,0,0
8894,"Meyer, Rev. Vincent",male,47.5,0,0
8895,"Carter, Rev. Trevor",male,46.3,0,0
8896,"White, Dr. Deanna",female,11.7,0,0
8897,"Williams, Mrs. Sherry",female,26.3,0,1
8898,"Patton, Miss. Megan",female,27,2,0
8899,"Sherman, Rev. Ruben",male,50.2,1,0
8900,"West, Rev. Travis",male,47,0,0
8901,"Lynch, Dr. Elizabeth",female,37.8,0,0
8902,"Arnold, Rev. Hunter",male,33.4,1,0
8903,"Hancock, Mrs. Megan",female,36.1,0,0
8904,"Graham, Countess. Susan",female,12.7,2,0
8905,"Miller, Sir. Aaron",male,0.3,1,0
8906,"Chen, Dr. Kevin",male,74.6,0,1
8907,"Jones, Miss. Vanessa",female,25.7,1,0
8908,"Warren, Sir. Jesse",male,38.8,1,0
8909,"Phillips, Mr. Daniel",male,22.2,0,0
8910,"Mullen, Rev. Jose",male,32.9,0,0
8911,"James, Mrs. Regina",female,50.3,0,0
8912,"Graham, Rev. Anthony",male,25.4,0,0
8913,"Brandt, Major. Samuel",male,49.5,0,0
8914,"Garcia, Miss. Rose",female,28.3,0,0
8915,"Jones, Mrs. Cheryl",female,37.5,0,0
8916,"Tucker, Dr. Megan",female,17.5,0,0
8917,"Newman, Rev. Alexander",male,62.9,0,0
8918,"Herrera, Col. Derek",male,8.8,0,0
8919,"Andrews, Sir. Zachary",male,37.1,0,1
8920,"Stephenson, Mr. Terry",male,15.9,1,0
8921,"Rosario, Major. Frank",male,6.3,1,0
8922,"Marsh, Lady. Pamela",female,0.1,0,1
8923,"Sims, Countess. Jacqueline",female,5.6,0,0
8924,"Holmes, Dr. Andrea",female,14.9,0,0
8925,"Torres, Dr. April",female,35.5,2,1
8926,"Fisher, Dr. Denise",female,18.1,2,2
8927,"Smith, Dr. Alexander",male,0.4,0,0
8928,"Allen, Rev. Paul",male,32.8,1,0
8929,"Rogers, Major. Chase",male,20.6,0,0
8930,"Stevens, Col. Warren",male,39.9,2,0
8931,"Anderson, Dr. Brian",male,35.1,0,0
8932,"Ibarra, Countess. Julie",female,39.6,0,0
8933,"Zimmerman, Countess. Catherine",female,38.8,0,0
8934,"Thompson, Miss. Angela",female,47.5,0,1
8935,"Campbell, Rev. James",male,69.1,0,0
8936,"Schmidt, Lady. Kelly",female,35.5,0,0
8937,"Cox, Dr. Donald",male,51.8,2,0
8938,"Clay, Miss. Lisa",female,7.4,0,0
8939,"Rosario, Major. Chris",male,49.4,0,0
8940,"Lloyd, Dr. Linda",female,28.8,2,0
8941,"Kelley, Dr. Leonard",male,43.6,0,0
8942,"Tanner, Dr. Jose",male,62.1,0,0
8943,"Hill, Dr. Jeffrey",male,13.8,0,0
8944,"Acosta, Col. Patrick",male,41.2,0,0
8945,"West, Mr. Charles",male,54,0,0
8946,"Hamilton, Major. Matthew",male,21.9,0,1
8947,"Jackson, Miss. Angela",female,13.3,1,0
8948,"Clark, Col. Matthew",male,56.4,0,0
8949,"Moore, Mr. Adrian",male,28.2,0,0
8950,"Lamb, Countess. Rachael",female,0.2,0,0
8951,"Colon, Lady. Jessica",female,46.8,0,0
8952,"Cole, Lady. Kathy",female,22.7,1,0
8953,"Jones, Miss. Samantha",female,12.9,0,0
8954,"Ross, Major. Michael",male,10.6,0,1
8955,"Washington, Major. Jacob",male,31.7,1,0
8956,"Wright, Dr. Stacey",female,17.2,1,0
8957,"Robinson, Countess. Carrie",female,23.9,1,0
8958,"Donovan, Mr. Jeffrey",male,45.7,0,0
8959,"Gould, Major. Robert",male,41.5,2,0
8960,"Wilson, Dr. Terry",male,43.5,0,1
8961,"Long, Mr. Alejandro",male,42.2,1,0
8962,"Myers, Mrs. Christine",female,12.7,0,1
8963,"Martinez, Sir. Christopher",male,5.7,0,0
8964,"Newman, Countess. Mary",female,20.2,1,1
8965,"Hunt, Lady. Laura",female,22.4,0,0
8966,"Richard, Sir. Daniel",male,38.6,0,0
8967,"Williams, Mrs. Sandy",female,10.6,1,0
8968,"Vasquez, Lady. Daisy",female,32.6,0,0
8969,"Lee, Countess. Rebecca",female,2.7,0,0
8970,"Anderson, Mrs. Terry",female,32.2,0,0
8971,"Perez, Miss. Tiffany",female,23.5,0,1
8972,"Yang, Dr. Laura",female,14.1,0,0
8973,"Johnson, Countess. Sonya",female,46,0,0
8974,"Peterson, Countess. Sandra",female,25.8,1,0
8975,"Castillo, Mrs. Laura",female,28.9,1,0
8976,"Bridges, Sir. Stephen",male,30.9,0,0
8977,"Frank, Countess. Jessica",female,27.5,0,0
8978,"Mora, Rev. William",male,68.2,2,0
8979,"Ross, Countess. Elizabeth",female,29.4,0,0
8980,"Spencer, Lady. Beth",female,29.6,2,0
8981,"Aguilar, Mr. Daniel",male,0.1,1,0
8982,"Simmons, Major. James",male,20.2,0,0
8983,"Oconnor, Countess. Kristin",female,41.5,0,1
8984,"West, Sir. Jerry",male,33.6,0,0
8985,"Kim, Lady. Stephanie",female,25.5,0,0
8986,"Young, Sir. Lawrence",male,37.8,0,0
8987,"Owens, Dr. Leslie",female,34,0,0
8988,"Butler, Sir. Aaron",male,55.1,0,0
8989,"Miller, Rev. Oscar",male,34.7,0,1
8990,"York, Lady. Leslie",female,26.5,0,0
8991,"Molina, Mr. George",male,17.5,0,0
8992,"Hernandez, Major. Donald",male,9.1,0,0
8993,"Oconnor, Dr. Ryan",male,42,1,1
8994,"Moore, Miss. Mary",female,41.4,0,0
8995,"Williams, Col. Michael",male,33.9,0,1
8996,"Sharp, Major. Shawn",male,35.1,1,0
8997,"Johnson, Col. Gary",male,35.7,0,1
8998,"Dunn, Major. David",male,44.8,0,0
8999,"Mckinney, Lady. Rachel",female,40.1,0,1
9000,"Torres, Dr. Justin",male,23.3,0,0
9001,"Fisher, Countess. Dorothy",female,57.9,0,1
9002,"Reed, Major. Mark",male,44.3,0,0
9003,"Watson, Miss. Maria",female,16.6,0,0
9004,"Robertson, Mr. Jacob",male,17.9,0,0
9005,"Barnes, Col. Michael",male,14.7,0,0
9006,"Norris, Dr. Kimberly",female,29.9,0,0
9007,"Wheeler, Mr. Jeremy",male,57,0,0
9008,"Lowery, Lady. Caitlin",female,6.3,0,0
9009,"Barnes, Col. David",male,38.2,0,0
9010,"Smith, Dr. Antonio",male,51.8,0,0
9011,"Walsh, Mrs. Veronica",female,19,1,0
9012,"Wilkinson, Dr. Dale",male,53.6,0,0
9013,"Mann, Lady. Teresa",female,46.3,1,0
9014,"Humphrey, Mr. Charles",male,30,1,0
9015,"Mcdonald, Dr. Alexander",male,69,0,0
9016,"Ramirez, Countess. Megan",female,9.1,0,0
9017,"Turner, Col. Jeremy",male,43,2,0
9018,"Elliott, Mr. Brian",male,59.8,1,0
9019,"Lopez, Major. Samuel",male,32.5,0,0
9020,"Wilcox, Miss. Sydney",female,14.2,1,0
9021,"Branch, Major. Jake",male,29.9,0,0
9022,"Cervantes, Major. David",male,45,0,2
9023,"Oconnor, Lady. Laura",female,37.1,0,1
9024,"David, Sir. Edward",male,21,1,0
9025,"Wright, Col. Gregory",male,65,0,0
9026,"Brewer, Major. Daniel",male,44.5,0,0
9027,"Kim, Dr. Jerry",male,44.6,0,1
9028,"Martin, Mrs. Kelsey",female,39.7,0,1
9029,"Vaughn, Mrs. Sheila",female,27.2,0,0
9030,"Schneider, Rev. William",male,38.1,0,1
9031,"Burns, Dr. Vincent",male,37.9,0,0
9032,"Parker, Mrs. Heather",female,56.3,1,0
9033,"Woods, Rev. Anthony",male,29.4,3,1
9034,"Wallace, Sir. Larry",male,36.8,0,0
9035,"Davis, Lady. Sandra",female,24.8,1,0
9036,"Morgan, Mr. Levi",male,9.5,0,0
9037,"Cruz, Mr. Robert",male,39.4,0,1
9038,"Lane, Mrs. Jennifer",female,4.6,0,0
9039,"Turner, Lady. Patricia",female,44.4,0,0
9040,"Rhodes, Lady. Valerie",female,5.2,0,0
9041,"Ballard, Lady. Patricia",female,14.1,0,0
9042,"Smith, Dr. Kevin",male,46.2,2,0
9043,"Johnson, Dr. Joshua",male,50.7,0,1
9044,"Parker, Major. Chad",male,34,0,0
9045,"Meyers, Sir. Christopher",male,8.7,0,0
9046,"Davis, Rev. Robert",male,52.9,1,1
9047,"Stewart, Major. Stephen",male,41.1,0,0
9048,"Bradley, Lady. Shelby",female,20.2,0,0
9049,"Olson, Rev. Christopher",male,33.9,1,0
9050,"Sullivan, Countess. Brianna",female,27.4,0,0
9051,"Logan, Mr. Andrew",male,28.2,1,2
9052,"Mueller, Sir. Hunter",male,34.9,0,2
9053,"Coleman, Mr. Patrick",male,30,0,0
9054,"Moore, Dr. Julia",female,26.9,0,1
9055,"Parker, Major. Andrew",male,39,0,0
9056,"Lee, Major. Jeffrey",male,5.6,0,1
9057,"Rios, Miss. Alexis",female,61,0,0
9058,"Johnson, Dr. Douglas",male,45.6,3,0
9059,"Brown, Col. Chad",male,39.9,1,1
9060,"Townsend, Mr. William",male,63.1,0,0
9061,"Schmidt, Miss. Rachel",female,21.6,0,0
9062,"Monroe, Mr. Kevin",male,20.3,0,1
9063,"Owens, Lady. Martha",female,33.6,0,0
9064,"Martin, Mr. Tyler",male,21.8,0,1
9065,"Morgan, Mr. George",male,21.2,2,0
9066,"Palmer, Countess. Melissa",female,27.7,0,0
9067,"Schmitt, Mrs. Deanna",female,22.4,1,1
9068,"Turner, Sir. David",male,46.8,0,0
9069,"Odom, Dr. Mark",male,21.8,0,0
9070,"Austin, Dr. Kenneth",male,0.3,1,1
9071,"Middleton, Rev. Seth",male,43.2,0,0
9072,"Jackson, Mrs. Diana",female,46.9,0,0
9073,"Norman, Mr. David",male,21.4,0,0
9074,"Lopez, Col. Craig",male,39,1,0
9075,"Norman, Dr. David",male,18,1,0
9076,"Davis, Dr. Antonio",male,30.5,1,0
9077,"Wagner, Col. Anthony",male,31.2,0,0
9078,"Mcintyre, Mr. Michael",male,37.1,0,0
9079,"Singh, Lady. Bonnie",female,30.5,0,0
9080,"Smith, Major. Sean",male,57.8,0,0
9081,"Arroyo, Mrs. Cynthia",female,33.3,0,0
9082,"Murphy, Dr. Matthew",male,39.9,0,0
9083,"Hendricks, Mr. Jason",male,44.8,1,0
9084,"Owen, Countess. Tiffany",female,19.5,0,0
9085,"Erickson, Mrs. Amy",female,40.8,0,0
9086,"Garrison, Dr. Joseph",male,7.3,0,2
9087,"Fry, Sir. Aaron",male,25.5,1,0
9088,"Carter, Sir. Richard",male,27.6,0,1
9089,"Webb, Rev. Michael",male,53.1,1,0
9090,"Reed, Dr. Anthony",male,47.5,1,0
9091,"Macdonald, Sir. Edward",male,31.1,1,0
9092,"Trujillo, Col. Adam",male,51.1,0,0
9093,"Roberts, Mr. Victor",male,39.3,1,0
9094,"Thompson, Mr. Dylan",male,27.8,1,0
9095,"Wilson, Lady. Theresa",female,60.3,1,0
9096,"Moore, Mrs. Monica",female,33,0,0
9097,"Smith, Dr. Danielle",female,34.9,3,1
9098,"Parsons, Sir. Tommy",male,32.4,0,0
9099,"Boyd, Rev. Tyrone",male,61.7,0,0
9100,"Warren, Mrs. Victoria",female,13.1,0,1
9101,"Cisneros, Mrs. Jennifer",female,37,0,1
9102,"Rios, Countess. Christy",female,20.8,0,0
9103,"Gardner, Rev. Justin",male,49,1,0
9104,"Peterson, Major. Jeremy",male,15.5,0,1
9105,"Smith, Countess. Hannah",female,29.6,0,2
9106,"Dean, Col. Brent",male,18,2,0
9107,"Forbes, Major. Joshua",male,36.2,0,0
9108,"Jones, Dr. Joyce",female,0.2,0,0
9109,"Jones, Major. Ricky",male,45.1,0,0
9110,"Rodriguez, Rev. Jeff",male,28.8,1,0
9111,"Morris, Mrs. Kristine",female,27.1,1,0
